id,oktmo,indicator,okved,scenario,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023,Y2024,Y2025,Y2026,Y2027,Y2028,Y2029,Y2030,Y2031,Y2032,Y2033,Y2034,Y2035,Y2036,Y2037,Y2038,Y2039,Y2040,Y2041,Y2042,Y2043,Y2044,Y2045,Y2046,Y2047,Y2048,Y2049,Y2050,Y2051,Y2052,Y2053,Y2054,Y2055,Y2056,Y2057,Y2058,Y2059,Y2060,Y2061,Y2062,Y2063,Y2064,Y2065,Y2066,Y2067,Y2068,Y2069,Y2070,Y2071,Y2072,Y2073,Y2074,Y2075,Y2076,Y2077,Y2078,Y2079,Y2080,Y2081,Y2082,Y2083,Y2084,Y2085,Y2086,Y2087,Y2088,Y2089,Y2090,Y2091,Y2092,Y2093,Y2094,Y2095,Y2096,Y2097,Y2098,Y2099,Y2100,Y2101,Y2102,Y2103,Y2104,Y2105,Y2106,Y2107,Y2108,Y2109,Y2110,Y2111,Y2112,Y2113,Y2114,Y2115,Y2116,Y2117,Y2118,Y2119,Y2120,Y2121
268814,05701000,C475,60,dyn_high,,,,,,,,,,,,,,,398.08923,385.65112,370.52173,353.3473,334.679,315.19104,295.35617,275.6124,259.28537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268815,05701000,C475,60,dyn_low,,,,,,,,,,,,,,,298.25476,303.3168,303.2672,298.82578,290.82935,280.21463,267.81638,254.42543,237.897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268816,05701000,C475,60,dyn_use,,273.64243,250.17726,229.15538,210.7278,195.17545,183.42159,176.89897,176.97987,184.8109,201.12857,225.95511,258.8508,298.81778,344.5751,342.0153,335.212,324.94504,311.9847,297.18872,281.2494,264.8071,248.36105,258.25067,276.79483,294.2982,310.67642,325.85428,339.83356,352.63214,364.28406,374.86462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268817,05701000,C475,61,dyn_high,,,,,,,,,,,,,,,4376.978,4513.8374,4616.456,4683.634,4715.8726,4714.9,4683.729,4625.4565,4596.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268818,05701000,C475,61,dyn_low,,,,,,,,,,,,,,,3279.301,3550.1584,3778.5093,3960.9485,4097.999,4191.6924,4247.006,4269.8867,4217.3096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268819,05701000,C475,61,dyn_use,,3008.6895,2750.6907,2519.5557,2316.945,2145.9475,2016.7142,1944.9983,1945.8878,2031.9896,2211.402,2484.369,2846.056,3285.4915,3788.5918,4003.1035,4176.5205,4307.1606,4396.0938,4445.6055,4460.0254,4444.117,4402.811,4578.1284,4906.8696,5217.1597,5507.504,5776.5693,6024.3857,6251.2725,6457.8315,6645.398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268820,05701000,C475,62,dyn_high,,,,,,,,,,,,,,,2664.7522,2785.1272,2891.3623,2981.591,3054.896,3110.537,3148.9705,3170.5784,3213.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268821,05701000,C475,62,dyn_low,,,,,,,,,,,,,,,1996.4745,2190.5183,2366.5425,2521.5312,2654.6433,2765.364,2855.352,2926.8486,2948.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268822,05701000,C475,62,dyn_use,,1831.7231,1674.6506,1533.9331,1410.5815,1306.4763,1227.7977,1184.1364,1184.6777,1237.0975,1346.3258,1512.511,1732.71,2000.2433,2306.5361,2469.9944,2615.8235,2741.929,2847.7463,2932.877,2998.5696,3046.2769,3077.844,3200.402,3430.2131,3647.1255,3850.0945,4038.1882,4211.4277,4370.0356,4514.4336,4645.5547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268823,05701000,C475,63,dyn_high,,,,,,,,,,,,,,,3230.4397,3890.2463,4581.4126,5280.575,5969.1724,6626.1016,7238.972,7795.705,8385.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268824,05701000,C475,63,dyn_low,,,,,,,,,,,,,,,2420.2966,3059.701,3749.8267,4465.7817,5187.0913,5890.81,6563.991,7196.431,7693.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268825,05701000,C475,63,dyn_use,,2220.571,2030.1543,1859.5646,1710.0272,1583.822,1488.441,1435.511,1436.1675,1499.7151,1632.1309,1833.5948,2100.5388,2424.8655,2796.18,3450.071,4144.8164,4856.1196,5564.408,6247.648,6893.225,7490.077,8031.812,8351.635,8951.34,9517.385,10047.044,10537.886,10989.965,11403.861,11780.676,12122.844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268826,05701000,C475,64,dyn_high,,,,,,,,,,,,,,,16751.236,18774.98,20713.186,22523.809,24179.32,25648.443,26921.762,27989.4,29186.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268827,05701000,C475,64,dyn_low,,,,,,,,,,,,,,,12550.292,14766.629,16953.475,19048.383,21011.346,22802.262,24411.506,25837.79,26779.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268828,05701000,C475,64,dyn_use,,11514.628,10527.234,9642.652,8867.236,8212.808,7718.2153,7443.75,7447.154,7776.6763,8463.31,9507.988,10892.209,12573.983,14499.411,16650.621,18739.275,20713.332,22539.744,24183.518,25635.926,26892.086,27956.898,29070.127,31157.562,33127.836,34971.46,36679.965,38253.55,39694.23,41005.836,42196.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268829,05701000,C475,65,dyn_high,,,,,,,,,,,,,,,0.9333098,2.7759862,4.7777834,6.8818564,9.038895,11.185036,13.278645,15.276292,17.345566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268830,05701000,C475,65,dyn_low,,,,,,,,,,,,,,,0.69925046,2.1833289,3.910554,5.819985,7.854618,9.943845,12.040508,14.101967,15.914735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268831,05701000,C475,65,dyn_use,,0.64154756,0.586534,0.5372488,0.4940458,0.45758373,0.4300271,0.41473502,0.41492468,0.4332843,0.4715407,0.5297458,0.6068689,0.70057046,0.8078473,2.4618876,4.322474,6.3286886,8.425976,10.546196,12.644431,14.677389,16.614756,17.276346,18.516907,19.68784,20.783503,21.798864,22.734043,23.590239,24.369724,25.07754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268832,05701000,C475,66,dyn_high,,,,,,,,,,,,,,,764.355,739.763,710.32684,677.30615,641.74976,604.91907,567.67676,530.81024,500.68353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268833,05701000,C475,66,dyn_low,,,,,,,,,,,,,,,572.6669,581.82776,581.39325,572.7977,557.66766,537.7918,514.74506,490.0056,459.3823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268834,05701000,C475,66,dyn_use,,525.4098,480.35522,439.99194,404.6099,374.74844,352.18036,339.65656,339.81186,354.8479,386.17883,433.84723,497.0089,573.7479,661.6047,656.05994,642.6346,622.8639,598.23334,570.3688,540.5634,510,479.58853,498.6855,534.49457,568.29376,599.9203,629.229,656.22314,680.9374,703.43744,723.8686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268835,05701000,C475,68.1,dyn_high,,,,,,,,,,,,,,,757.78204,801.4005,840.08716,873.28595,900.7733,922.354,938.24835,948.6433,964.9893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268836,05701000,C475,68.1,dyn_low,,,,,,,,,,,,,,,567.7423,630.306,687.6004,738.53784,782.75397,820.00134,850.76355,875.7188,885.38763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268837,05701000,C475,68.1,dyn_use,,520.8916,476.22446,436.2083,401.1305,371.52585,349.15182,336.73572,336.8897,351.79645,382.85794,430.11642,492.73495,568.814,655.91534,710.72327,760.0291,803.0907,839.6927,869.6732,893.4358,911.452,924.33203,961.1384,1030.1548,1095.2975,1156.2527,1212.7406,1264.7676,1312.4005,1355.7657,1395.1438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268838,05701000,C475,68,dyn_high,,,,,,,,,,,,,,,15792.8125,17604.236,19337.594,20952.482,22422.264,23717.787,24830.016,25749.977,26785.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268839,05701000,C475,68,dyn_low,,,,,,,,,,,,,,,11832.226,13845.831,15827.57,17719.512,19484.498,21085.85,22514.799,23770.516,24576.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268840,05701000,C475,68,dyn_use,,10855.816,9924.917,9090.946,8359.8955,7742.91,7276.6167,7017.8545,7021.064,7331.7324,7979.08,8963.987,10269.01,11854.562,13669.825,15612.344,17494.773,19268.31,20901.832,22363.133,23644.086,24740.457,25657.03,26678.68,28594.393,30402.582,32094.541,33662.496,35106.63,36428.793,37632.5,38725.527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268841,05701000,C475,69,dyn_high,,,,,,,,,,,,,,,1995.5175,2120.388,2226.3232,2312.092,2377.6062,2423.1118,2450.0134,2459.6953,2482.4756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268842,05701000,C475,69,dyn_low,,,,,,,,,,,,,,,1495.0734,1667.6971,1822.2167,1955.3359,2066.0923,2154.2217,2221.5676,2270.6128,2277.6968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268843,05701000,C475,69,dyn_use,,1371.6982,1254.0734,1148.6962,1056.3235,978.3636,919.4446,886.7484,887.15393,926.4088,1008.2051,1132.654,1297.5515,1497.8956,1727.2651,1880.4694,2014.1606,2126.2446,2216.383,2284.7144,2332.996,2363.2637,2377.8828,2472.5688,2650.1162,2817.6987,2974.5085,3119.826,3253.6677,3376.205,3487.7642,3589.0657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268844,05701000,C475,70,dyn_high,,,,,,,,,,,,,,,2200.7913,2591.468,2975.1736,3342.4302,3686.5798,3999.9849,4279.457,4521.826,4780.888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268845,05701000,C475,70,dyn_low,,,,,,,,,,,,,,,1648.8677,2038.2042,2435.1409,2826.6926,3203.564,3556.1108,3880.4294,4174.2227,4386.514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268846,05701000,C475,70,dyn_use,,1512.8013,1383.0767,1266.8595,1164.9847,1079.0054,1014.02545,977.96594,978.41315,1021.70605,1111.9165,1249.1672,1431.0273,1651.9802,1904.9445,2298.2473,2691.6477,3073.7637,3436.5964,3771.5234,4075.0623,4344.5493,4579.4575,4761.809,5103.74,5426.4795,5728.4727,6008.333,6266.0923,6502.082,6716.9287,6912.0205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268847,05701000,C475,71,dyn_high,,,,,,,,,,,,,,,7384.6504,7989.673,8584.092,9151.641,9680.426,10157.363,10576.482,10931.731,11351.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268848,05701000,C475,71,dyn_low,,,,,,,,,,,,,,,5532.697,6283.9233,7025.968,7739.541,8412.097,9030.212,9590.303,10091.384,10414.744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268849,05701000,C475,71,dyn_use,,5076.133,4640.8477,4250.8867,3909.0508,3620.551,3402.5142,3281.518,3283.0188,3428.2861,3730.983,4191.521,4801.744,5543.141,6391.9507,7085.654,7766.0513,8416.026,9024.006,9577.22,10071.329,10503.156,10872.844,11305.795,12117.628,12883.896,13600.908,14265.371,14877.36,15437.662,15947.765,16410.965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268850,05701000,C475,72,dyn_high,,,,,,,,,,,,,,,1467.5621,1346.9406,1222.5876,1098.6659,978.065,863.9263,757.74115,660.70935,580.0503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268851,05701000,C475,72,dyn_low,,,,,,,,,,,,,,,1099.5209,1059.3765,1000.67206,929.1416,849.9189,768.0573,687.0874,609.91907,532.2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268852,05701000,C475,72,dyn_use,,1008.7872,922.2824,844.7849,776.8513,719.51733,676.1865,652.1408,652.439,681.3082,741.4636,832.98706,954.2575,1101.5964,1270.2815,1194.5364,1106.0784,1010.3545,911.74335,814.58264,721.55,634.80646,555.6113,577.7355,619.2209,658.37787,695.0177,728.97235,760.2455,788.8774,814.94403,838.61395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268853,05701000,C475,73,dyn_high,,,,,,,,,,,,,,,4094.3186,4189.5723,4255.435,4292.411,4301.908,4286.138,4247.9478,4190.036,4163.1675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268854,05701000,C475,73,dyn_low,,,,,,,,,,,,,,,3067.5283,3295.1223,3483.0183,3630.0916,3738.272,3810.5103,3851.8577,3867.9382,3819.7488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268855,05701000,C475,73,dyn_use,,2814.3926,2573.055,2356.8462,2167.3198,2007.3651,1886.4775,1819.393,1820.225,1900.7665,2068.5928,2323.9316,2662.2615,3073.3188,3543.9297,3715.5286,3849.9036,3947.3845,4010.2,4041.3333,4045.0574,4025.7673,3987.763,4146.5537,4444.3047,4725.344,4988.318,5232.0186,5456.474,5661.972,5849.059,6018.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268856,05701000,C475,74,dyn_high,,,,,,,,,,,,,,,609.20197,608.7862,603.8074,594.3843,580.8016,563.6336,543.45184,520.86536,502.24402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268857,05701000,C475,74,dyn_low,,,,,,,,,,,,,,,456.42374,478.81378,494.2085,502.67072,504.70496,501.0878,492.77893,480.8252,460.81406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268858,05701000,C475,74,dyn_use,,418.75916,382.85004,350.67993,322.47992,298.6799,280.6928,270.71115,270.83496,282.81888,307.79007,345.7825,396.12326,457.28534,527.3085,539.90295,546.2662,546.60736,541.41797,531.44135,517.49554,500.44498,481.08328,500.23975,536.1604,570.065,601.7901,631.1901,658.26843,683.0597,705.6298,726.12476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268859,05701000,C475,75,dyn_high,,,,,,,,,,,,,,,36.146557,39.264668,42.210392,44.928303,47.387337,49.552673,51.422268,52.991577,54.900757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268860,05701000,C475,75,dyn_low,,,,,,,,,,,,,,,27.081573,30.881884,34.548656,37.99586,41.178646,44.053867,46.62752,48.917988,50.37201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268861,05701000,C475,75,dyn_use,,24.846773,22.716131,20.80734,19.134113,17.721958,16.654705,16.062452,16.069798,16.780855,18.262503,20.516756,23.503689,27.132696,31.287468,34.82193,38.187855,41.31694,44.17405,46.722446,48.966244,50.91406,52.587654,54.681667,58.60819,62.314327,65.78223,68.99597,71.955925,74.66588,77.13305,79.37336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268862,05701000,C475,77,dyn_high,,,,,,,,,,,,,,,3134.5645,3505.1172,3823.0354,4085.1377,4291.871,4444.5117,4547.783,4606.4497,4680.0215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268863,05701000,C475,77,dyn_low,,,,,,,,,,,,,,,2348.4653,2756.7947,3129.1047,3454.8005,3729.5503,3951.3088,4123.736,4252.341,4293.968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268864,05701000,C475,77,dyn_use,,2154.6675,1969.902,1804.3752,1659.2759,1536.8163,1444.2661,1392.907,1393.544,1455.2056,1583.6914,1779.1761,2038.1976,2352.8987,2713.193,3108.5186,3458.7104,3756.772,4000.8435,4190.6606,4330.5723,4425.8555,4482.841,4661.345,4996.062,5311.992,5607.614,5881.57,6133.8916,6364.902,6575.216,6766.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268865,05701000,C475,78,dyn_high,,,,,,,,,,,,,,,1123.573,1026.8569,926.63354,826.23517,728.02124,634.59937,547.263,467.0914,399.22467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268866,05701000,C475,78,dyn_low,,,,,,,,,,,,,,,841.79865,807.6288,758.4375,698.747,632.63586,564.1785,496.23477,431.18497,366.29272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268867,05701000,C475,78,dyn_use,,772.3325,706.104,646.77155,594.7612,550.8661,517.6918,499.2823,499.51062,521.61304,567.6683,637.7391,730.58435,843.38776,972.53394,910.6697,838.3279,759.8219,678.65485,598.3539,521.1247,448.7792,382.40436,397.6315,426.18417,453.1343,478.35202,501.7216,523.2456,542.9517,560.89233,577.18335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268868,05701000,C475,79,dyn_high,,,,,,,,,,,,,,,1617.395,1717.4923,1811.2842,1896.9292,1973.2572,2038.9708,2093.8047,2137.4016,2195.1216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268869,05701000,C475,79,dyn_low,,,,,,,,,,,,,,,1211.778,1350.8174,1482.5126,1604.2328,1714.721,1812.7085,1898.5728,1973.0944,2014.0466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268870,05701000,C475,79,dyn_use,,1111.7808,1016.44415,931.0344,856.16504,792.9775,745.2228,718.7221,719.0508,750.8674,817.1644,918.03204,1051.6838,1214.0654,1399.9728,1523.1608,1638.6737,1744.453,1839.4525,1922.5139,1993.8005,2053.6052,2102.6357,2186.3616,2343.3574,2491.5417,2630.2004,2758.697,2877.0461,2985.3994,3084.0452,3173.6208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268871,05701000,C475,80,dyn_high,,,,,,,,,,,,,,,2729.6013,2980.9905,3221.649,3445.456,3648.2957,3825.8308,3976.6086,4099.2246,4242.3784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268872,05701000,C475,80,dyn_low,,,,,,,,,,,,,,,2045.0604,2344.566,2636.8777,2913.8218,3170.2957,3401.2827,3605.819,3784.1074,3892.4258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268873,05701000,C475,80,dyn_use,,1876.2998,1715.4048,1571.2628,1444.9093,1338.2706,1257.6772,1212.9534,1213.5079,1267.2035,1379.0898,1549.3193,1774.8771,2048.921,2362.668,2643.696,2914.6345,3168.5083,3400.908,3607.3164,3786.6782,3938.5156,4063.6367,4225.4487,4528.8647,4815.2515,5083.229,5331.5664,5560.2925,5769.7,5960.347,6133.4644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268874,05701000,C475,81.3,dyn_high,,,,,,,,,,,,,,,34.05324,34.20917,33.856117,33.051918,31.861185,30.365765,28.639917,26.75637,25.068216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268875,05701000,C475,81.3,dyn_low,,,,,,,,,,,,,,,25.513227,26.905706,27.710793,27.952002,27.686731,26.996109,25.969456,24.699545,23.000345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268876,05701000,C475,81.3,dyn_use,,23.407848,21.400597,19.602348,18.02602,16.695644,15.6902,15.132244,15.139164,15.809044,17.204885,19.32859,22.142546,25.56139,29.475552,30.338455,30.62972,30.395184,29.700708,28.631407,27.27202,25.707396,24.012032,24.968178,26.761065,28.453323,30.0368,31.504227,32.85577,34.093163,35.219692,36.24264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
